Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
DOLINDEX;17/05/2026;99,255018;99,373290;99,203580;99,365080;435.197,22;4.384,00000000
DOLINDEX;16/05/2026;99,280658;99,283435;99,234548;99,255018;243.884,05;2.457,00000000
DOLINDEX;15/05/2026;98,951941;99,320506;98,936737;99,280658;1.472.560,53;14.849,00000000
DOLINDEX;14/05/2026;98,465370;98,958795;98,417218;98,950444;1.583.607,05;16.055,00000000
DOLINDEX;13/05/2026;98,328529;98,599492;98,260445;98,465063;1.576.800,34;16.017,00000000
DOLINDEX;12/05/2026;97,961275;98,458579;97,961275;98,326254;1.570.052,05;15.980,00000000
DOLINDEX;11/05/2026;98,009202;98,154199;97,848474;97,961221;1.567.589,38;15.999,00000000
DOLINDEX;10/05/2026;97,831098;98,115166;97,764977;98,008666;466.046,09;4.759,00000000
DOLINDEX;09/05/2026;97,808404;97,831957;97,803248;97,831098;262.461,32;2.683,00000000
DOLINDEX;08/05/2026;98,222235;98,277343;97,797394;97,807940;1.441.973,14;14.712,00000000
DOLINDEX;07/05/2026;98,051136;98,283989;97,816338;98,228042;1.575.072,41;16.072,00000000
DOLINDEX;06/05/2026;98,316781;98,342573;97,624680;98,048418;1.573.408,50;16.049,00000000
DOLINDEX;05/05/2026;98,463255;98,579479;98,234305;98,315893;1.583.979,95;16.087,00000000
DOLINDEX;04/05/2026;98,165297;98,535504;97,971701;98,465511;1.584.471,54;16.117,00000000
DOLINDEX;03/05/2026;98,171370;98,177196;97,947236;98,162131;452.946,85;4.617,00000000
DOLINDEX;02/05/2026;98,187410;98,191473;98,128983;98,171370;260.452,92;2.653,00000000
DOLINDEX;01/05/2026;98,143146;98,245201;97,722663;98,187410;1.446.926,45;14.753,00000000
DOLINDEX;30/04/2026;98,848630;99,092645;98,013820;98,143163;1.571.657,18;15.953,00000000
DOLINDEX;29/04/2026;98,592402;99,047344;98,566792;98,856770;1.576.775,74;15.963,00000000
DOLINDEX;28/04/2026;98,459025;98,874930;98,426118;98,591231;1.574.100,64;15.959,00000000
DOLINDEX;27/04/2026;98,637016;98,637016;98,214036;98,462199;1.571.953,05;15.972,00000000
DOLINDEX;26/04/2026;98,503462;98,747754;98,478889;98,641272;465.959,27;4.726,00000000
DOLINDEX;25/04/2026;98,503567;98,515732;98,503134;98,503462;260.941,83;2.649,00000000
DOLINDEX;24/04/2026;98,824817;98,916453;98,485938;98,503567;1.462.419,48;14.817,00000000
DOLINDEX;23/04/2026;98,614964;98,938993;98,528072;98,824252;1.585.397,62;16.062,00000000
DOLINDEX;22/04/2026;98,371248;98,643801;98,211004;98,615881;1.583.298,19;16.084,00000000
DOLINDEX;21/04/2026;98,072608;98,567445;98,067624;98,375747;1.575.886,71;16.038,00000000
DOLINDEX;20/04/2026;98,466629;98,472416;98,000581;98,073819;1.573.728,44;16.027,00000000
DOLINDEX;19/04/2026;98,244093;98,499122;98,154596;98,458330;496.834,98;5.052,00000000
DOLINDEX;18/04/2026;98,234666;98,251293;98,213908;98,244093;225.553,03;2.296,00000000
DOLINDEX;17/04/2026;98,219492;98,289923;97,632847;98,234666;1.497.248,57;15.261,00000000
DOLINDEX;16/04/2026;98,008035;98,292551;97,831940;98,210727;1.572.789,77;16.027,00000000
DOLINDEX;15/04/2026;98,078216;98,283887;97,995741;98,009517;1.574.724,16;16.048,00000000
DOLINDEX;14/04/2026;98,340775;98,414434;97,966697;98,076888;1.572.481,44;16.017,00000000
DOLINDEX;13/04/2026;99,093969;99,134510;98,331820;98,338257;1.582.598,62;16.019,00000000
DOLINDEX;12/04/2026;98,694039;99,186805;98,646156;99,098558;482.201,83;4.874,00000000
DOLINDEX;11/04/2026;98,674984;98,697751;98,667954;98,694039;247.121,24;2.504,00000000
DOLINDEX;10/04/2026;98,883274;99,007310;98,539085;98,674984;1.466.929,85;14.850,00000000
DOLINDEX;09/04/2026;99,062479;99,157152;98,618576;98,875939;1.587.689,64;16.048,00000000
DOLINDEX;08/04/2026;98,927270;99,173910;98,526404;99,064102;1.569.719,23;15.873,00000000
DOLINDEX;07/04/2026;100,008635;100,158085;98,911882;98,923655;1.601.707,85;16.038,00000000
DOLINDEX;06/04/2026;100,264178;100,274581;99,758082;100,006410;1.608.519,03;16.083,00000000
DOLINDEX;05/04/2026;100,156480;100,287198;100,137471;100,262673;442.925,95;4.421,00000000
DOLINDEX;04/04/2026;100,173413;100,178909;100,142384;100,156480;249.223,52;2.488,00000000
DOLINDEX;03/04/2026;99,985500;100,233731;99,944961;100,173413;1.490.476,36;14.894,00000000
DOLINDEX;02/04/2026;99,566048;100,262708;99,441082;99,984830;1.565.083,56;15.649,00000000
DOLINDEX;01/04/2026;99,741738;99,884250;99,294433;99,559567;1.594.792,36;16.015,00000000
DOLINDEX;31/03/2026;100,566471;100,645385;99,722557;99,732257;1.597.129,50;15.936,00000000
DOLINDEX;30/03/2026;100,305093;100,615222;100,049535;100,561663;1.551.218,86;15.461,00000000
DOLINDEX;29/03/2026;100,017517;100,342428;99,948683;100,309997;457.612,62;4.570,00000000
DOLINDEX;28/03/2026;100,013799;100,018449;99,943463;100,017517;257.733,83;2.577,00000000
DOLINDEX;27/03/2026;99,885459;100,209934;99,799338;100,013695;1.519.860,43;15.200,00000000
DOLINDEX;26/03/2026;99,625868;100,010730;99,557862;99,881039;1.602.138,93;16.060,00000000
DOLINDEX;25/03/2026;99,197208;99,667016;99,071240;99,624394;1.597.896,50;16.074,00000000
DOLINDEX;24/03/2026;99,175221;99,623227;99,060611;99,191242;1.596.158,32;16.068,00000000
DOLINDEX;23/03/2026;99,541339;100,148190;98,880943;99,179083;1.591.731,23;16.004,00000000
DOLINDEX;22/03/2026;99,431125;99,723657;99,422572;99,544967;441.373,45;4.434,00000000
DOLINDEX;21/03/2026;99,511046;99,512247;99,422572;99,431125;262.369,17;2.638,00000000
DOLINDEX;20/03/2026;99,282910;99,794711;99,248576;99,511773;1.514.306,14;15.224,00000000
DOLINDEX;19/03/2026;100,214598;100,305613;98,971489;99,282560;1.603.336,75;16.063,00000000
DOLINDEX;18/03/2026;99,552281;100,312966;99,461865;100,212396;1.608.279,26;16.119,00000000
DOLINDEX;17/03/2026;99,858219;100,111442;99,503430;99,547635;1.602.826,04;16.070,00000000
DOLINDEX;16/03/2026;100,343944;100,459771;99,659534;99,857468;1.606.928,18;16.061,00000000
DOLINDEX;15/03/2026;100,331935;100,503315;100,322047;100,344807;447.495,33;4.458,00000000
DOLINDEX;14/03/2026;100,306754;100,331935;100,272697;100,331935;259.725,55;2.589,00000000
DOLINDEX;13/03/2026;99,671959;100,540034;99,582291;100,304771;1.510.939,76;15.098,00000000
DOLINDEX;12/03/2026;99,442357;99,761250;99,250970;99,669216;1.586.356,56;15.939,00000000
DOLINDEX;11/03/2026;98,924790;99,466412;98,693059;99,446707;1.585.834,65;16.012,00000000
DOLINDEX;10/03/2026;98,866621;98,988629;98,492662;98,926463;1.582.535,74;16.023,00000000
DOLINDEX;09/03/2026;99,551976;99,693158;98,658808;98,864875;1.589.146,55;16.014,00000000
DOLINDEX;08/03/2026;98,873851;99,575611;98,873188;99,548148;453.178,57;4.569,00000000
DOLINDEX;07/03/2026;98,848412;98,881946;98,846220;98,873851;228.881,07;2.315,00000000
DOLINDEX;06/03/2026;99,055291;99,434485;98,836086;98,847749;1.514.753,05;15.291,00000000
DOLINDEX;05/03/2026;98,803419;99,410504;98,665838;99,052867;1.590.481,55;16.060,00000000
DOLINDEX;04/03/2026;99,076610;99,326621;98,698874;98,804602;1.583.363,33;16.002,00000000
DOLINDEX;03/03/2026;98,512145;99,682833;98,434467;99,078300;1.582.215,03;15.987,00000000
DOLINDEX;02/03/2026;98,069084;98,752864;97,767403;98,511274;1.570.405,58;15.976,00000000
DOLINDEX;01/03/2026;97,633696;98,080626;97,585634;98,066905;482.920,61;4.936,00000000
DOLINDEX;28/02/2026;97,632792;97,646339;97,627206;97,633696;237.551,65;2.433,00000000
DOLINDEX;27/02/2026;97,727343;97,849660;97,560379;97,631884;1.478.060,04;15.129,00000000
DOLINDEX;26/02/2026;97,629978;97,983324;97,488214;97,732536;1.460.226,65;14.944,00000000
DOLINDEX;25/02/2026;97,884138;98,002848;97,616106;97,629978;1.542.397,39;15.776,00000000
DOLINDEX;24/02/2026;97,692701;97,987744;97,673166;97,886476;1.567.381,07;16.019,00000000
DOLINDEX;23/02/2026;97,387743;97,852924;97,351319;97,694345;1.570.562,99;16.093,00000000
DOLINDEX;22/02/2026;97,786724;97,788844;97,369571;97,376654;372.177,19;3.809,00000000
DOLINDEX;21/02/2026;97,752265;97,791853;97,751018;97,786724;240.050,23;2.455,00000000
DOLINDEX;20/02/2026;97,890536;98,075697;97,588526;97,752002;1.493.800,30;15.262,00000000
DOLINDEX;19/02/2026;97,697836;98,074059;97,571460;97,889960;1.567.848,72;16.033,00000000
DOLINDEX;18/02/2026;97,130828;97,742482;97,101074;97,697884;1.562.198,04;16.041,00000000
DOLINDEX;17/02/2026;97,097706;97,546946;97,066123;97,130384;1.557.619,70;16.027,00000000
DOLINDEX;16/02/2026;96,916165;97,129934;96,903839;97,098542;1.554.984,45;16.028,00000000
DOLINDEX;15/02/2026;96,870889;96,945853;96,845694;96,915795;367.608,09;3.794,00000000
DOLINDEX;14/02/2026;96,883474;96,924837;96,866185;96,870889;243.450,84;2.513,00000000
DOLINDEX;13/02/2026;96,927610;97,154373;96,799099;96,882179;1.470.741,82;15.167,00000000
DOLINDEX;12/02/2026;96,908105;97,072761;96,743146;96,925011;1.550.326,91;16.002,00000000
DOLINDEX;11/02/2026;96,917855;97,269302;96,491904;96,908222;1.547.183,11;15.990,00000000
DOLINDEX;10/02/2026;96,952889;97,006463;96,608350;96,916008;1.552.777,65;16.032,00000000
DOLINDEX;09/02/2026;97,611101;97,654810;96,792002;96,942752;1.555.717,22;16.004,00000000
DOLINDEX;08/02/2026;97,669667;97,762070;97,556323;97,611878;423.050,27;4.331,00000000
DOLINDEX;07/02/2026;97,675976;97,675976;97,669667;97,669667;252.183,26;2.582,00000000
DOLINDEX;06/02/2026;97,955628;98,027448;97,556958;97,675976;1.488.669,33;15.228,00000000
DOLINDEX;05/02/2026;97,677511;97,986618;97,606050;97,957858;1.561.872,48;15.971,00000000
DOLINDEX;04/02/2026;97,408251;97,727999;97,306708;97,681541;1.559.280,61;15.991,00000000
DOLINDEX;03/02/2026;97,544572;97,689964;97,298973;97,401961;1.554.361,48;15.947,00000000
DOLINDEX;02/02/2026;97,228614;97,733209;97,006395;97,541180;1.557.854,86;16.007,00000000
DOLINDEX;01/02/2026;97,126773;97,302864;97,046783;97,227696;397.404,24;4.091,00000000
DOLINDEX;31/01/2026;97,126850;97,126850;97,125270;97,126773;232.035,84;2.389,00000000
DOLINDEX;30/01/2026;96,180111;97,150482;96,136775;97,126850;1.475.924,89;15.265,00000000
DOLINDEX;29/01/2026;96,145242;96,653329;96,016019;96,181420;1.535.900,43;15.960,00000000
DOLINDEX;28/01/2026;95,907559;96,772321;95,857843;96,165958;1.527.833,83;15.874,00000000
DOLINDEX;27/01/2026;97,105551;97,286248;95,529850;95,907434;1.550.977,98;16.047,00000000
DOLINDEX;26/01/2026;97,227759;97,335884;96,806293;97,104592;1.563.195,03;16.100,00000000
DOLINDEX;25/01/2026;97,474495;97,581257;96,938312;97,224422;499.494,32;5.133,00000000
DOLINDEX;24/01/2026;97,487006;97,496692;97,473849;97,474495;248.571,21;2.550,00000000
DOLINDEX;23/01/2026;98,299339;98,481674;97,427110;97,485951;1.495.482,86;15.236,00000000
DOLINDEX;22/01/2026;98,884366;98,887045;98,249173;98,300607;1.583.935,79;16.065,00000000
DOLINDEX;21/01/2026;98,548904;98,889762;98,384173;98,884663;1.569.712,70;15.915,00000000
DOLINDEX;20/01/2026;99,088161;99,145483;98,231175;98,540639;1.586.866,57;16.082,00000000
DOLINDEX;19/01/2026;99,148283;99,301745;98,994771;99,090687;1.593.934,58;16.081,00000000
DOLINDEX;18/01/2026;99,342875;99,543553;99,130196;99,143783;450.599,47;4.533,00000000
DOLINDEX;17/01/2026;99,368610;99,379705;99,340928;99,342875;251.463,65;2.531,00000000
DOLINDEX;16/01/2026;99,346431;99,483552;99,161917;99,368298;1.514.818,05;15.252,00000000
DOLINDEX;15/01/2026;99,078766;99,492043;99,067606;99,345935;1.588.880,94;16.010,00000000
DOLINDEX;14/01/2026;99,188810;99,251135;98,935179;99,076658;1.592.064,07;16.065,00000000
DOLINDEX;13/01/2026;98,870550;99,226924;98,851685;99,176128;1.587.994,88;16.035,00000000
DOLINDEX;12/01/2026;99,232839;99,248304;98,670325;98,877115;1.585.304,01;16.034,00000000
DOLINDEX;11/01/2026;99,139235;99,239879;98,837821;99,232891;398.259,52;4.017,00000000
DOLINDEX;10/01/2026;99,139539;99,140120;99,138587;99,139235;249.335,18;2.515,00000000
DOLINDEX;09/01/2026;98,879190;99,261325;98,874875;99,139539;1.514.498,01;15.291,00000000
DOLINDEX;08/01/2026;98,726971;98,984405;98,678446;98,880306;1.586.856,75;16.060,00000000
DOLINDEX;07/01/2026;98,608202;98,751766;98,489619;98,727017;1.580.506,25;16.028,00000000
DOLINDEX;06/01/2026;98,386084;98,627036;98,156792;98,607997;1.575.778,53;16.011,00000000
DOLINDEX;05/01/2026;98,559071;98,860488;98,243085;98,387846;1.577.527,23;16.007,00000000
DOLINDEX;04/01/2026;98,392944;98,573367;98,373639;98,559502;388.274,83;3.945,00000000
DOLINDEX;03/01/2026;98,398738;98,399002;98,387425;98,392944;242.741,34;2.467,00000000
DOLINDEX;02/01/2026;98,244692;98,495524;98,132361;98,398086;1.495.503,31;15.207,00000000
DOLINDEX;01/01/2026;98,391615;98,391615;98,233753;98,247124;396.412,28;4.031,00000000
DOLINDEX;31/12/2025;98,226452;98,500422;98,176961;98,391615;1.249.085,81;12.705,00000000
DOLINDEX;30/12/2025;98,008340;98,271997;97,936544;98,234977;1.568.125,58;15.987,00000000
DOLINDEX;29/12/2025;98,034076;98,177710;97,913559;98,009939;1.567.623,65;15.989,00000000
DOLINDEX;28/12/2025;98,036407;98,070512;97,969574;98,033305;373.004,31;3.805,00000000
DOLINDEX;27/12/2025;98,045624;98,047057;98,034451;98,036407;252.458,42;2.575,00000000
DOLINDEX;26/12/2025;97,946579;98,133626;97,853740;98,045624;1.496.280,80;15.268,00000000
DOLINDEX;25/12/2025;97,995147;97,995147;97,884186;97,945761;418.012,58;4.267,00000000
DOLINDEX;24/12/2025;97,888247;98,012343;97,744316;97,995147;1.245.495,39;12.724,00000000
DOLINDEX;23/12/2025;98,237539;98,237539;97,848543;97,897115;1.574.925,72;16.068,00000000
DOLINDEX;22/12/2025;98,697955;98,697955;98,196637;98,234570;1.582.748,09;16.078,00000000
DOLINDEX;21/12/2025;98,701641;98,816501;98,613739;98,695262;397.028,22;4.023,00000000
DOLINDEX;20/12/2025;98,696251;98,702944;98,674505;98,701641;251.780,03;2.551,00000000
DOLINDEX;19/12/2025;98,437423;98,749179;98,419390;98,696251;1.501.843,05;15.232,00000000
DOLINDEX;18/12/2025;98,374626;98,562335;98,170700;98,439867;1.574.926,96;16.001,00000000
DOLINDEX;17/12/2025;98,213101;98,639622;98,173359;98,375139;1.552.521,11;15.777,00000000
DOLINDEX;16/12/2025;98,261065;98,319574;97,867742;98,212490;1.571.951,53;16.009,00000000
DOLINDEX;15/12/2025;98,415087;98,477355;98,135152;98,261029;1.583.293,66;16.103,00000000
DOLINDEX;14/12/2025;98,406612;98,652617;98,366431;98,412379;384.615,70;3.907,00000000
DOLINDEX;13/12/2025;98,372917;98,414764;98,358297;98,406612;247.269,62;2.513,00000000
DOLINDEX;12/12/2025;98,333664;98,530479;98,293979;98,372917;1.509.027,33;15.336,00000000
DOLINDEX;11/12/2025;98,584199;98,761999;98,131471;98,330981;1.592.529,68;16.173,00000000
DOLINDEX;10/12/2025;99,214001;99,256616;98,558484;98,582987;1.598.067,62;16.135,00000000
DOLINDEX;09/12/2025;99,070489;99,314487;98,950665;99,213632;1.599.427,37;16.135,00000000
DOLINDEX;08/12/2025;99,011108;99,227838;98,794320;99,069545;1.599.155,41;16.153,00000000
DOLINDEX;07/12/2025;98,978016;99,032657;98,944361;99,013569;399.503,81;4.036,00000000
DOLINDEX;06/12/2025;98,974940;98,980520;98,972013;98,978016;245.659,73;2.482,00000000
DOLINDEX;05/12/2025;99,065680;99,123842;98,804315;98,974940;1.509.302,13;15.248,00000000
DOLINDEX;04/12/2025;98,893810;99,088094;98,758842;99,073118;1.585.383,31;16.024,00000000
DOLINDEX;03/12/2025;99,295894;99,303903;98,814492;98,895328;1.592.182,11;16.076,00000000
DOLINDEX;02/12/2025;99,431108;99,565806;99,287732;99,297434;1.599.851,48;16.091,00000000
DOLINDEX;01/12/2025;99,437762;99,514295;99,011301;99,434461;1.597.294,19;16.079,00000000
DOLINDEX;30/11/2025;99,488932;99,522027;99,404190;99,438298;392.756,64;3.948,00000000
DOLINDEX;29/11/2025;99,490144;99,491438;99,487637;99,488932;254.990,42;2.563,00000000
DOLINDEX;28/11/2025;99,526650;99,818369;99,376167;99,490144;1.524.274,85;15.305,00000000
DOLINDEX;27/11/2025;99,517440;99,708793;99,400759;99,528644;1.610.911,94;16.181,00000000
DOLINDEX;26/11/2025;99,851742;99,958289;99,512944;99,516465;1.606.218,62;16.111,00000000
DOLINDEX;25/11/2025;100,203504;100,262622;99,653620;99,859030;1.611.534,27;16.116,00000000
DOLINDEX;24/11/2025;100,246155;100,297181;100,007971;100,205054;1.618.449,60;16.157,00000000
DOLINDEX;23/11/2025;100,170245;100,258992;100,142540;100,248216;390.912,79;3.901,00000000
DOLINDEX;22/11/2025;100,181964;100,190648;100,157508;100,170245;249.620,47;2.492,00000000
